id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1370417409824190464,1370417409824190464,"2021-03-12 17:52:26 Paris, Madrid",2021-03-12,17:52:26,+0100,1151276802347634688,ardini_robert,Robert Ardini,,"Only #FoxNews and #RightWingRapists like #Trump take this stance. Ever notice that every #AbortionLaw written by #RightWing protects the #Molester, #Abuser, and #Rapist more than the #Victim. They all want to force #Victim to give #Birth to the #Crime and then punish the #Victim",en,[],[],[],0,0,0,"['foxnews', 'rightwingrapists', 'trump', 'abortionlaw', 'rightwing', 'molester', 'abuser', 'rapist', 'victim', 'victim', 'birth', 'crime', 'victim']",[],https://twitter.com/ardini_robert/status/1370417409824190464,False,https://twitter.com/men_are_human/status/1370134554091081731,0,,,,,,,,[],,,,
1370414622830784516,1370414622830784516,"2021-03-12 17:41:21 Paris, Madrid",2021-03-12,17:41:21,+0100,199777510,jpcoolboy,△▼じゅんぺっぺ太郎丸▲▽,,明日ここ、中々いいと思うんで観てくれよ #BIRTH #あんたい #そういうことだよ   #ふりりば  https://t.co/FIYXiH9gaU,ja,[],[],['https://pbs.twimg.com/media/EwSw1OtUcAAH8mx.jpg'],1,1,4,"['birth', 'あんたい', 'そういうことだよ', 'ふりりば']",[],https://twitter.com/jpcoolboy/status/1370414622830784516,False,,1,https://pbs.twimg.com/media/EwSw1OtUcAAH8mx.jpg,,,,,,,[],,,,
1370408561809969152,1370408561809969152,"2021-03-12 17:17:16 Paris, Madrid",2021-03-12,17:17:16,+0100,1271745641102876675,romanavery6,Vintage Cinema Art,,"Birth-An Original Movie Poster for Jonathan Glazer's Creepy Psychological Thriller with Nicole Kidman, Danny Huston, and Lauren Bacall.  https://t.co/mgi5s796Ff #birth #laurenbacall #nicolekidman #dannyhuston #sexybeast #originalmovieposter #jonathanglazer #thriller  https://t.co/hx9dZkRFjc",en,[],['https://etsy.me/38wCu7Q'],['https://pbs.twimg.com/media/EwSrUrNWgAAN_S9.jpg'],0,0,1,"['birth', 'laurenbacall', 'nicolekidman', 'dannyhuston', 'sexybeast', 'originalmovieposter', 'jonathanglazer', 'thriller']",[],https://twitter.com/RomanAvery6/status/1370408561809969152,False,,1,https://pbs.twimg.com/media/EwSrUrNWgAAN_S9.jpg,,,,,,,[],,,,
1370404692438740995,1370404692438740995,"2021-03-12 17:01:54 Paris, Madrid",2021-03-12,17:01:54,+0100,21603867,spellmaker,Mambo Sam Corfield,,#amulet #Baron #Samedi #birth #death #rebirth #Maman #cross #black #grey #clouds #sky #blackandwhite  #mambosam #spellmaker #voodoo #hoodoo #voodooqueen #voodooritual  #thevoodooboutique  #witch #witchcraft #witchesofinstagram #instawitch#witchlife #magick  https://t.co/VU7vgs1InG  https://t.co/3fd0T9nGBG,en,[],['https://l8r.it/ySuP'],['https://pbs.twimg.com/media/EwSncLzXMAIQknU.jpg'],0,1,1,"['amulet', 'baron', 'samedi', 'birth', 'death', 'rebirth', 'maman', 'cross', 'black', 'grey', 'clouds', 'sky', 'blackandwhite', 'mambosam', 'spellmaker', 'voodoo', 'hoodoo', 'voodooqueen', 'voodooritual', 'thevoodooboutique', 'witch', 'witchcraft', 'witchesofinstagram', 'magick']",[],https://twitter.com/spellmaker/status/1370404692438740995,False,,1,https://pbs.twimg.com/media/EwSncLzXMAIQknU.jpg,,,,,,,[],,,,
1370399300337864710,1370399300337864710,"2021-03-12 16:40:28 Paris, Madrid",2021-03-12,16:40:28,+0100,905185742946680833,lifewtsnyders,LifeWithTheSnyders,,A Natural #Birth Story  https://t.co/3cHyCdIlrT #baby #babygirl #birthcenter #birthstory #naturalbirth,en,[],['https://lifewiththesnyders.com/a-natural-birth-story/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost'],[],0,0,0,"['birth', 'baby', 'babygirl', 'birthcenter', 'birthstory', 'naturalbirth']",[],https://twitter.com/LifeWTSnyders/status/1370399300337864710,False,,0,,,,,,,,[],,,,
1370395430924730371,1370395430924730371,"2021-03-12 16:25:06 Paris, Madrid",2021-03-12,16:25:06,+0100,186523148,createcordblood,CReATe Cord Blood,,Myth: Taking #blood samples from the mother can cause #anemia after the baby's #birth. Fact: There have been no reported cases of anemia in mothers who donated their baby's cord blood.  Know more about #CordBlood Banking :  https://t.co/ERZxfUwqf1  #createconversations  https://t.co/XF67b4B2o2,en,[],['http://ow.ly/24yM50DRUQj'],['https://pbs.twimg.com/media/EwSfYd0W8AMFqYg.png'],0,0,0,"['blood', 'anemia', 'birth', 'cordblood', 'createconversations']",[],https://twitter.com/CReATeCordBlood/status/1370395430924730371,False,,1,https://pbs.twimg.com/media/EwSfYd0W8AMFqYg.png,,,,,,,[],,,,
1370392514406932485,1370392514406932485,"2021-03-12 16:13:30 Paris, Madrid",2021-03-12,16:13:30,+0100,922421467022635009,adi15tya,Aditya,,So what’s your year??? #aughts #year #memories #love #birth #classy #twitter #tweet #foryou #explore #sassy #follow #friday #weekend #plans #netflix #chill #fashionstyle #fashion #fashionblogger #fashionista #fashionphotography #FashionModel #fashionframe  https://t.co/04plTYaDs8,en,[],[],['https://pbs.twimg.com/media/EwScuIsVEAAYU1D.jpg'],0,0,0,"['aughts', 'year', 'memories', 'love', 'birth', 'classy', 'twitter', 'tweet', 'foryou', 'explore', 'sassy', 'follow', 'friday', 'weekend', 'plans', 'netflix', 'chill', 'fashionstyle', 'fashion', 'fashionblogger', 'fashionista', 'fashionphotography', 'fashionmodel', 'fashionframe']",[],https://twitter.com/adi15tya/status/1370392514406932485,False,,1,https://pbs.twimg.com/media/EwScuIsVEAAYU1D.jpg,,,,,,,[],,,,
1370388502328791042,1370388502328791042,"2021-03-12 15:57:34 Paris, Madrid",2021-03-12,15:57:34,+0100,39254717,latarasoff,"Lesley A. Tarasoff, PhD",,Nearly 5700 people have started the survey but we are still looking for more participants. Share your #pregnancy and/or #birth experience at  https://t.co/aqyaU0OLrm We want to hear the good and the bad to help makes things better for people experiencing pregnancy in Canada  https://t.co/Hzj8iytPd3,en,[],['http://www.respcct.ca'],['https://pbs.twimg.com/media/EwSYyC_WUAcGJJv.jpg'],1,4,6,"['pregnancy', 'birth']",[],https://twitter.com/latarasoff/status/1370388502328791042,False,,1,https://pbs.twimg.com/media/EwSYyC_WUAcGJJv.jpg,,,,,,,[],,,,
1370384957818871810,1370384957818871810,"2021-03-12 15:43:29 Paris, Madrid",2021-03-12,15:43:29,+0100,1170042534023708672,devinesoul07,Sumeet Pathak,,Whenever I see You it's always like a new life to me... ❤️ #Love #never #gets #old  #You #in #every #birth,en,[],[],[],0,0,0,"['love', 'never', 'gets', 'old', 'you', 'in', 'every', 'birth']",[],https://twitter.com/devinesoul07/status/1370384957818871810,False,,0,,,,,,,,[],,,,
1370384380812783628,1370384380812783628,"2021-03-12 15:41:11 Paris, Madrid",2021-03-12,15:41:11,+0100,1257731271716995072,locallynews247,Locally.News,,"Excerpt from Victim Personal Statement for Emma Leigh Anne Marshall, mother of Jacob Marshall Jacob was born on 17th  https://t.co/AHoSF7EDDm @liverpoolPOLICE #crime #victim #mother #happy #family #birth #sweets #hospital #surgery #Doctors #numb #photographs #decent #justice  https://t.co/BFBhTX6D5Y",en,"[{'screen_name': 'liverpoolpolice', 'name': 'liverpoolpolice', 'id': '2593822038'}]",['https://www.locally.news/excerpt-from-victim-personal-statement-for-emma-leigh-anne-marshall-mother-of-jacob-marshall/'],"['https://pbs.twimg.com/media/EwSVVMrXMAAO158.jpg', 'https://pbs.twimg.com/media/EwSVVGrW8AAZP-E.jpg']",0,0,0,"['crime', 'victim', 'mother', 'happy', 'family', 'birth', 'sweets', 'hospital', 'surgery', 'doctors', 'numb', 'photographs', 'decent', 'justice']",[],https://twitter.com/LocallyNews247/status/1370384380812783628,False,,1,https://pbs.twimg.com/media/EwSVVMrXMAAO158.jpg,,,,,,,[],,,,
1370375353651367942,1370375353651367942,"2021-03-12 15:05:19 Paris, Madrid",2021-03-12,15:05:19,+0100,20955266,natashanafrini,NatashaNafrini,,"""I had never heard of this Chinese Lunar Pregnancy Calendar. I wondered, are there people in this day and age using this to conceive? Would this ancient calendar make me a believer?"" #WritingCommunity #Pregnancy #Birth #Sons #Medium    https://t.co/SePXeutOx8",en,[],['http://ow.ly/gaE950BJUXD'],[],0,1,2,"['writingcommunity', 'pregnancy', 'birth', 'sons', 'medium']",[],https://twitter.com/NatashaNafrini/status/1370375353651367942,False,,0,,,,,,,,[],,,,
1370373813360295941,1370373813360295941,"2021-03-12 14:59:12 Paris, Madrid",2021-03-12,14:59:12,+0100,94082324,dw_hindi,DW Hindi,,"ऑक्सफोर्ड यूनिवर्सिटी के प्रोफेसर क्रिश्टियान मोंडेन का कहना है, ""जुड़वां बच्चों की तुलनात्मक और विशुद्ध संख्या दुनिया में बीसवीं सदी के मध्य के बाद अब सबसे ज्यादा है और यह सर्वकालिक रूप से सबसे ज्यादा रहने की उम्मीद है."" #twins #birth   https://t.co/xFV9XX1QF7",hi,[],['https://p.dw.com/p/3qXhN?maca=hi-Twitter-sharing'],[],0,4,11,"['twins', 'birth']",[],https://twitter.com/dw_hindi/status/1370373813360295941,False,,0,,,,,,,,[],,,,
1370371691147374595,1370371691147374595,"2021-03-12 14:50:46 Paris, Madrid",2021-03-12,14:50:46,+0100,1189236150155862016,getpregnantabc,How to get pregnant,,"#Birth is about making mothers... strong, competent, capable mothers who trust themselves and know their inner strength.",en,[],[],[],0,1,1,['birth'],[],https://twitter.com/GetPregnantABC/status/1370371691147374595,False,,0,,,,,,,,[],,,,
1370362776766488582,1370362776766488582,"2021-03-12 14:15:20 Paris, Madrid",2021-03-12,14:15:20,+0100,1281660087447302144,bundyjohnson,DoularaeJ,,#doula #doulasupport #lamazeclasses  #birth #birthdoulatrainer #postpartumtrainer #pregnancy #birthingperson #birthsupport #doulatrainer #childbirth #childbirtheducation #postpartum #labor #laborsupport #doulas #babies #comfortmeasures #hospitalbirth #birthcenters #homebirth #dou  https://t.co/g51K5psYVm,und,[],[],['https://pbs.twimg.com/media/EwSBru1VgAMY1Xw.jpg'],0,0,0,"['doula', 'doulasupport', 'lamazeclasses', 'birth', 'birthdoulatrainer', 'postpartumtrainer', 'pregnancy', 'birthingperson', 'birthsupport', 'doulatrainer', 'childbirth', 'childbirtheducation', 'postpartum', 'labor', 'laborsupport', 'doulas', 'babies', 'comfortmeasures', 'hospitalbirth', 'birthcenters', 'homebirth', 'dou']",[],https://twitter.com/BundyJohnson/status/1370362776766488582,False,,1,https://pbs.twimg.com/media/EwSBru1VgAMY1Xw.jpg,,,,,,,[],,,,
1370360324507930625,1370360324507930625,"2021-03-12 14:05:36 Paris, Madrid",2021-03-12,14:05:36,+0100,3016632889,ivaphd,"Ifeyinwa Asiodu PhD, RN, IBCLC 🤱🏿",,"We are recruiting CA based women &amp; birthing people to complete an online survey &amp; Zoom interview about their pregnancy, birth, &amp; infant feeding experiences. Gift cards provided. To learn more about the study please email us at InfantFeeding@ucsf.edu #COVID19 #InfantFeeding #Birth  https://t.co/ZO55dR98LM",en,[],[],['https://pbs.twimg.com/media/EwR_b6LVkAMD5Kf.jpg'],0,4,1,"['covid19', 'infantfeeding', 'birth']",[],https://twitter.com/IVAPhD/status/1370360324507930625,False,,1,https://pbs.twimg.com/media/EwR_b6LVkAMD5Kf.jpg,,,,,,,[],,,,
1370359440218542083,1370359440218542083,"2021-03-12 14:02:05 Paris, Madrid",2021-03-12,14:02:05,+0100,300027157,gracefadele,Grace Fadele🇳🇬🇳🇬🇳🇬,,#Birth   https://t.co/qnJdtdKYh9,und,[],['https://vm.tiktok.com/ZMekdMpAa/'],[],0,0,0,['birth'],[],https://twitter.com/GraceFadele/status/1370359440218542083,False,,0,,,,,,,,[],,,,
1370359375618060288,1370359375618060288,"2021-03-12 14:01:49 Paris, Madrid",2021-03-12,14:01:49,+0100,786963691,certified2021,Roger Wilson-Crane 💙,,"Part 1 of my trilogy Certified: One Unexpected Birth. A tale of one mans journey to fatherhood. Missed opportunities, wrong choices, and finally the joy and shock of becoming a Dad. A story of sadness, elation, and just a touch of farce. #birth #father #life #books #author  https://t.co/zpVeI1T2Ch",en,[],[],['https://pbs.twimg.com/media/EwR-la_W8AMXe_B.jpg'],0,0,0,"['birth', 'father', 'life', 'books', 'author']",[],https://twitter.com/Certified2021/status/1370359375618060288,False,,1,https://pbs.twimg.com/media/EwR-la_W8AMXe_B.jpg,,,,,,,[],,,,
1370359036030320640,1370359036030320640,"2021-03-12 14:00:28 Paris, Madrid",2021-03-12,14:00:28,+0100,4795544535,spitupandsitups,Ashley,,C-Section Recovery Must Haves #csection #birth #momlife   https://t.co/1ateiE4xBS  https://t.co/J14FalfW0v,en,[],['https://spitupandsitups.com/c-section-recovery-must-haves/'],['https://pbs.twimg.com/media/EwR-R4aU8AE2r-6.jpg'],0,0,0,"['csection', 'birth', 'momlife']",[],https://twitter.com/SpitUpandSitUps/status/1370359036030320640,False,,1,https://pbs.twimg.com/media/EwR-R4aU8AE2r-6.jpg,,,,,,,[],,,,
1370354285792305162,1370354285792305162,"2021-03-12 13:41:36 Paris, Madrid",2021-03-12,13:41:36,+0100,1335301469151535105,blkinlactation,Black In Lactation,,".@MilkRlab is recruiting CA based women &amp; birthing people to complete an online survey &amp; Zoom interview about their pregnancy, birth &amp; infant feeding experiences. Gift cards provided. To learn more about the study please email InfantFeeding@ucsf.edu #COVID19 #InfantFeeding #Birth  https://t.co/R0WFDyN7i4",en,"[{'screen_name': 'milkrlab', 'name': 'milk_rlab', 'id': '1316489044142874624'}]",[],['https://pbs.twimg.com/media/EwR579NVcAENXVE.jpg'],0,2,4,"['covid19', 'infantfeeding', 'birth']",[],https://twitter.com/BlkInLactation/status/1370354285792305162,False,,1,https://pbs.twimg.com/media/EwR579NVcAENXVE.jpg,,,,,,,[],,,,
1370335880515293187,1370335880515293187,"2021-03-12 12:28:28 Paris, Madrid",2021-03-12,12:28:28,+0100,2524995638,gillianmkendall,Gillian M Kendall,,"My father's #birthday was March 1.  He would have been 110.  He died young, but somehow, on this anniversary of his birth, I feel better than usual.  Even with a long life, he would no longer be here.  It feel less...unfair. #Death #birth",en,[],[],[],0,0,1,"['birthday', 'death', 'birth']",[],https://twitter.com/GillianMKendall/status/1370335880515293187,False,,0,,,,,,,,[],,,,
1370313919865163776,1370313919865163776,"2021-03-12 11:01:12 Paris, Madrid",2021-03-12,11:01:12,+0100,201840188,wechope,World EyeCancer Hope,,"Did you know #Eye #Cancer can affect #babies even before #birth, and throughout life? WE C Hope for all children, families and survivors. Please help us #ChangeLives by donating to support #OneRbWorld2021 Virtual.  https://t.co/ru75SevSx6 Thank you! #CancerLife #PatientEngagement  https://t.co/0yQHisjm3c",en,[],['https://www.mightycause.com/event/Onerbworld'],['https://pbs.twimg.com/media/EwRVP56WQAIMCY9.jpg'],0,0,0,"['eye', 'cancer', 'babies', 'birth', 'changelives', 'onerbworld2021', 'cancerlife', 'patientengagement']",[],https://twitter.com/wechope/status/1370313919865163776,False,,1,https://pbs.twimg.com/media/EwRVP56WQAIMCY9.jpg,,,,,,,[],,,,
1370313622438748160,1370313622438748160,"2021-03-12 11:00:01 Paris, Madrid",2021-03-12,11:00:01,+0100,1122873114088673280,dialoguepak,Dialogue Pakistan,,Spain records decline in birth rate due to Covid-19  @WHO @GlobalSpain @SpainMFA   #DialoguePakistan #SpainRecord #Decline #COVID19 #Birth   https://t.co/mFxi9MQuDs,en,"[{'screen_name': 'who', 'name': 'world health organization (who)', 'id': '14499829'}, {'screen_name': 'globalspain', 'name': 'global spain', 'id': '1362098864'}, {'screen_name': 'spainmfa', 'name': 'spain mfa', 'id': '2775155944'}]",['https://www.dialoguepakistan.com/spain-records-decline-in-birth-rate-due-to-covid-19/'],[],0,0,1,"['dialoguepakistan', 'spainrecord', 'decline', 'covid19', 'birth']",[],https://twitter.com/DialoguePak/status/1370313622438748160,False,,0,,,,,,,,[],,,,
1370311073857990658,1370311073857990658,"2021-03-12 10:49:53 Paris, Madrid",2021-03-12,10:49:53,+0100,1189236150155862016,getpregnantabc,How to get pregnant,,Trust your body to #birth and know that the collective power of women worldwide will be with you.,en,[],[],[],0,0,2,['birth'],[],https://twitter.com/GetPregnantABC/status/1370311073857990658,False,,0,,,,,,,,[],,,,
1370292271120257027,1370292271120257027,"2021-03-12 09:35:10 Paris, Madrid",2021-03-12,09:35:10,+0100,20512439,physorg_health,Medical Xpress,,Fatal police #violence nearby increases risk of preterm #birth @ucsf  https://t.co/fix4OtR1Hk,en,"[{'screen_name': 'ucsf', 'name': 'uc san francisco', 'id': '15458277'}]",['https://medicalxpress.com/news/2021-03-fatal-police-violence-nearby-preterm.html'],[],0,0,0,"['violence', 'birth']",[],https://twitter.com/physorg_health/status/1370292271120257027,False,,0,,,,,,,,[],,,,
1370288970731511809,1370288970731511809,"2021-03-12 09:22:04 Paris, Madrid",2021-03-12,09:22:04,+0100,337615920,mummyfever,Mummy Fever,,The truth about induction  https://t.co/lzkF6RNpFD pregnancy #induction #birth  RT  https://t.co/GhSqSNOC93,en,[],['http://mummyfever.co.uk/the-truth-about-induction/'],['https://pbs.twimg.com/media/EwQ-jpYXAAAZNN7.jpg'],0,0,0,"['induction', 'birth']",[],https://twitter.com/MummyFever/status/1370288970731511809,False,,1,https://pbs.twimg.com/media/EwQ-jpYXAAAZNN7.jpg,,,,,,,[],,,,
1370277744873857024,1370208502132609025,"2021-03-12 08:37:27 Paris, Madrid",2021-03-12,08:37:27,+0100,1290480910261919747,royalletice,Royal Letice Hospital,,"— 𝐓𝐨𝐝𝐚𝐲 𝐒𝐜𝐡𝐞𝐝𝐮𝐥𝐞  &gt; #Birth - @minxyngg dan @Jimcilll , 07.00 PM .",en,"[{'screen_name': 'minxyngg', 'name': 'aergia', 'id': '1250122127589531649'}, {'screen_name': 'jimcilll', 'name': 'jicil', 'id': '1336724913848082432'}]",[],[],0,0,2,['birth'],[],https://twitter.com/Royalletice/status/1370277744873857024,False,,0,,,,,,,,[],,,,
1370271275034230784,1370271275034230784,"2021-03-12 08:11:45 Paris, Madrid",2021-03-12,08:11:45,+0100,2732472388,suequeenborough,Sue Queenborough,,The ‘perfect’ #birth … or the perfect birth for you? | Unimed Living  https://t.co/kY8AkL2jFf,en,[],['https://www.unimedliving.com/women/motherhood/birth/the-perfect-birth-or-the-perfect-birth-for-you.html#.YEsUJ25DuWE.twitter'],[],0,0,0,['birth'],[],https://twitter.com/SueQueenborough/status/1370271275034230784,False,,0,,,,,,,,[],,,,
1370268227633225728,1370268227633225728,"2021-03-12 07:59:38 Paris, Madrid",2021-03-12,07:59:38,+0100,112811227,dwarikanathrath,dn.rath@gmail.com,,"World at '#peak #twin' as #birth rates reach historic high, study finds  https://t.co/Tfo412I2zq",en,[],['https://www.theguardian.com/science/2021/mar/12/world-peak-twin-global-twinning-birth-rates-reach-historic-high-study-ivf-fertility-services?CMP=Share_AndroidApp_Other'],[],0,0,0,"['peak', 'twin', 'birth']",[],https://twitter.com/Dwarikanathrath/status/1370268227633225728,False,,0,,,,,,,,[],,,,
1370267775990603777,1370267775990603777,"2021-03-12 07:57:50 Paris, Madrid",2021-03-12,07:57:50,+0100,1103533139761090561,urban_chanakya,Urban Chanakya,,Kuch Zyada hi Toofani ho gaya  Women pls be aware of such instances.  BEWARE of GASTRIC! #gas #birth,en,[],[],[],0,0,3,"['gas', 'birth']",[],https://twitter.com/Urban_Chanakya/status/1370267775990603777,False,https://twitter.com/REBELKAUR/status/1369705610187468803,0,,,,,,,,[],,,,
1370259317224448002,1370259317224448002,"2021-03-12 07:24:14 Paris, Madrid",2021-03-12,07:24:14,+0100,3018801744,ronakbkothari,𝐑𝐨𝐧𝐚𝐤 𝐊𝐨𝐭𝐡𝐚𝐫𝐢 🇮🇳,,"#32nd #Anniversary of #WorldWideWeb.  On 12 March 1989 #British #Physicist #TimBernersLee, working for #Europe's #PhysicsLab #CERN, proposed a decentralised system of information management..! It signalled the #Birth of the #WorldWideWeb that is now used by billions of people..!  https://t.co/54aKFzTqtL",en,[],[],['https://pbs.twimg.com/media/EwQjlhgUYAYYyvb.jpg'],0,0,1,"['32nd', 'anniversary', 'worldwideweb', 'british', 'physicist', 'timbernerslee', 'europe', 'physicslab', 'cern', 'birth', 'worldwideweb']",[],https://twitter.com/ronakbkothari/status/1370259317224448002,False,,1,https://pbs.twimg.com/media/EwQjlhgUYAYYyvb.jpg,,,,,,,[],,,,
1370240888098549760,1370240888098549760,"2021-03-12 06:11:00 Paris, Madrid",2021-03-12,06:11:00,+0100,53003701,sillymickel,Mickel Adzema,,"WDC 13/63  ask yourself how you consciously know you are experiencing stuffiness or suffocation when there *is* no basis of comparison. If you experience reduced oxygen every instant of your life, do you consciously know it? I think not   https://t.co/P27iJsqDUV #psychology #birth",en,[],['https://mladzema.wordpress.com/2019/08/02/wdc/'],[],0,1,1,"['psychology', 'birth']",[],https://twitter.com/sillymickel/status/1370240888098549760,False,,0,,,,,,,,[],,,,
1370233636860010501,1370233636860010501,"2021-03-12 05:42:11 Paris, Madrid",2021-03-12,05:42:11,+0100,938280514859012099,soldiering_,Soldiering 🇮🇳,,#Soldiering remembers #Braveheart Major L Rambo Singh of Army Service Corps on his #birth anniversary today. #India will never forget his service and sacrifice.   #JaiHind🇮🇳 #IndianArmy  https://t.co/ctqNL090gD,en,[],[],['https://pbs.twimg.com/media/EwQMOSdVEAAYNs6.jpg'],22,61,281,"['soldiering', 'braveheart', 'birth', 'india', 'jaihind', 'indianarmy']",[],https://twitter.com/Soldiering_/status/1370233636860010501,False,,1,https://pbs.twimg.com/media/EwQMOSdVEAAYNs6.jpg,,,,,,,[],,,,
1370226104468787205,1370226104468787205,"2021-03-12 05:12:15 Paris, Madrid",2021-03-12,05:12:15,+0100,3021179515,vvani4u,Vijayavani,,ಹೈದರಾಬಾದ್​ನಲ್ಲಿ ಮತ್ಸ್ಯಕನ್ಯೆ ರೂಪದ ವಿಚಿತ್ರ ಮಗು ಜನನ..!  #StrangeBaby #Hyderabad #Birth #Fish #Mermaid  https://t.co/rXlRAN5jBp,kn,[],['https://bit.ly/30ye5KV'],[],0,0,11,"['strangebaby', 'hyderabad', 'birth', 'fish', 'mermaid']",[],https://twitter.com/VVani4U/status/1370226104468787205,False,,0,,,,,,,,[],,,,
1370225788759330820,1370225788759330820,"2021-03-12 05:11:00 Paris, Madrid",2021-03-12,05:11:00,+0100,53003701,sillymickel,Mickel Adzema,,“Birth is like death to the newborn.”   https://t.co/YVxhFUCXcb #psychology #birth #perinatal #activism #FBR #eco #resist #prenatal #heroism #sacrifice #primal #tao #Earth #psych #devo #climate #Gaia #Rainbow #devolution #deMause #Campbell #war #therapy #pollution #Janov #Grof,en,[],['https://sillymickel.blogspot.com/2019/08/1st-half-wdc-parts-one-to-three_86.html'],[],0,1,3,"['psychology', 'birth', 'perinatal', 'activism', 'fbr', 'eco', 'resist', 'prenatal', 'heroism', 'sacrifice', 'primal', 'tao', 'earth', 'psych', 'devo', 'climate', 'gaia', 'rainbow', 'devolution', 'demause', 'campbell', 'war', 'therapy', 'pollution', 'janov', 'grof']",[],https://twitter.com/sillymickel/status/1370225788759330820,False,,0,,,,,,,,[],,,,
1370220233567444992,1370220233567444992,"2021-03-12 04:48:55 Paris, Madrid",2021-03-12,04:48:55,+0100,1356975967818944519,7algodonsito,algodonsito_7,,"long ago I was playing with my friends from roblox, by discord to Broken Phone and I drewstrange , obviously I re-drew it AJSAJS call it '' the birth of a new angel ''  #angel #birth #drawing  https://t.co/hJ3ggky8It",en,[],[],['https://pbs.twimg.com/media/EwP_w9gXAAAQnl5.jpg'],0,0,1,"['angel', 'birth', 'drawing']",[],https://twitter.com/7Algodonsito/status/1370220233567444992,False,,1,https://pbs.twimg.com/media/EwP_w9gXAAAQnl5.jpg,,,,,,,[],,,,
1370218993731129346,1370218993731129346,"2021-03-12 04:44:00 Paris, Madrid",2021-03-12,04:44:00,+0100,53003701,sillymickel,Mickel Adzema,,WDC 12/97  We will continue looking at the ways we act out our early prenatal &amp; perinatal imprints &amp; how we can actually stop continuing this self-destruction which has now reached an apocalyptic peak.   https://t.co/YVxhFUlmkD #psychology #birth #perinatal #activism #FBR #resist,en,[],['https://sillymickel.blogspot.com/2019/08/1st-half-wdc-parts-one-to-three_86.html'],[],0,1,3,"['psychology', 'birth', 'perinatal', 'activism', 'fbr', 'resist']",[],https://twitter.com/sillymickel/status/1370218993731129346,False,,0,,,,,,,,[],,,,
1370213728877219842,1370213728877219842,"2021-03-12 04:23:04 Paris, Madrid",2021-03-12,04:23:04,+0100,337615920,mummyfever,Mummy Fever,,The truth about back-to-back birth  https://t.co/CfTNCTgyWz #birthstory #birth #backtoback  https://t.co/CvgIHBrzKG,en,[],['http://dld.bz/jqC3x'],['https://pbs.twimg.com/media/EwP6IBKWgAMqgPJ.jpg'],0,0,0,"['birthstory', 'birth', 'backtoback']",[],https://twitter.com/MummyFever/status/1370213728877219842,False,,1,https://pbs.twimg.com/media/EwP6IBKWgAMqgPJ.jpg,,,,,,,[],,,,
1370212764116000778,1370212764116000778,"2021-03-12 04:19:14 Paris, Madrid",2021-03-12,04:19:14,+0100,1216579197746860032,allfamous_org,Allfamous.org,,"🎁 I hope you have a fantastic day! Black Coffee (DJ), 45 years old. Happy birthday! Your life is just about to pick up speed and blast off into the stratosphere. Wear a seat belt and be sure to enjoy the journey. Happy birthday!  https://t.co/OY9egBYcY8 #Today #Famous #Birth…",en,[],['https://ift.tt/38ujaZ6'],[],0,0,0,"['today', 'famous', 'birth']",[],https://twitter.com/allfamous_org/status/1370212764116000778,False,,0,,,,,,,,[],,,,
1370212131728105477,1370212131728105477,"2021-03-12 04:16:44 Paris, Madrid",2021-03-12,04:16:44,+0100,178719304,risingkashmir,Rising Kashmir,,#Former govt official #arrested for #forging date of #birth || Rising Kashmir  #Kashmir #JKNews #ValleyNews #KashmirTourism #Gulmarg #News #JammuNews #SportsNews #Baramulla #Covid19 #Srinagar  #RKnews #Citynews  https://t.co/GodL3HmrRR,en,[],['http://risingkashmir.com/home/news_description/373533/Former-govt-official-arrested-for-forging-date-of-birth'],[],0,4,12,"['former', 'arrested', 'forging', 'birth', 'kashmir', 'jknews', 'valleynews', 'kashmirtourism', 'gulmarg', 'news', 'jammunews', 'sportsnews', 'baramulla', 'covid19', 'srinagar', 'rknews', 'citynews']",[],https://twitter.com/RisingKashmir/status/1370212131728105477,False,,0,,,,,,,,[],,,,
1370206662682894336,1370206662682894336,"2021-03-12 03:55:00 Paris, Madrid",2021-03-12,03:55:00,+0100,53003701,sillymickel,Mickel Adzema,,"WDC 12/100  *“Please, Sir, Might I Have Some More?”*  *The Psychological &amp; Economic Repercussions of Fetal Malnutrition*  There are four important qualities of pain involved in late stage gestation:   https://t.co/P27iJs933n #psychology #birth #perinatal #activism #FBR #prenatal",en,[],['https://mladzema.wordpress.com/2019/08/02/wdc/'],[],0,1,1,"['psychology', 'birth', 'perinatal', 'activism', 'fbr', 'prenatal']",[],https://twitter.com/sillymickel/status/1370206662682894336,False,,0,,,,,,,,[],,,,
